Student ID,Course Name
3691,Java Programming
3691,Android App Development
3691,Introduction to iOS App Development
3692,"Tables, Data & Networking in iOS"
3692,Introduction to Game Development
3692,Java Programming: Solving Problems with Software
3692,Mobile Applications for Android
3692,Vector Calculus for Engineers
3692,Regression Model
3692,Differential Equations for Engineers
3692,Statistical Inference
3693,"Programming Foundations with JavaScript, HTML and CSS"
3693,Responsive Web Design
3693,Introduction to Web Development
3693,Introduction to HTML5
3694,Product Strategy
3694,System Administration 
3694,SRS Documents: Requirements and Diagrammatic Notation
3694,Software Requirements Prioritization
3695,Requirements Gathering for Secure Software Development
3695,IT Infrastructure Services
3695,MBA Essentials
3695,SQL Server
3695,Matrix Algebra for Engineers
3695,Linear Regression for Business Statistics
3695,database fundamentals
3695,Database Management Essentials
3695,MongoDB Aggregation Framework
3696,Applications in Engineering Mechanics
3696,Robotics 
3697,MOS Transistors
3697,Introduction to Power Electronics
3697,Embedded Hardware and Operating Systems
3697,Advanced Converter Control Techniques
3697,Embedded Hardware and Operating Systems
3697,Internet of Things
3697,Network Security
3697,"Cyberwar, Surveillance and Security"
3697,Ethical Hacking
3697,Access Controls
3698,Security & Database Vulnerabilities
3698,Cryptography 
3698,Cloud Computing Concepts
3698,Principles of Computing
3698,Algorithms
3698,Moralities of Everyday Life
3698,MBA Essentials
3698,Presentation skills: Effective Presentation Delivery
3699,Introduction to Philosophy
3699,Teaching and Assessing Clinical Skills
3699,Health Concepts 
3700,Grammar and Punctuation
3700,Python Data Structures
3700,Artificial Intelligence
3700,Cryptography 
3700,Algorithms
3700,R Programming
3700,Machine Learning
3700,Introduction to Data Science in Python
3700,Deep Learning in Python
3701,Blockchain in Business
3701,R Programming
3701,Programming with MATLAB
3701,The Data Scientist�s Toolbox
3701,C++ For C Programmers
3702,Python and Statistics for Financial Analysis
3702,Matrix Algebra for Engineers
3702,Introduction to Mathematical Thinking
3702,Getting and Cleaning Data
3702,Ruby on Rails
3703,Introduction to Big Data
3703,Become a Digital Marketer
3703,Mastering Data Analysis in Excel
3703,Blockchain in Business
3703,Java Programming
3703,Android App Development
3704,Introduction to iOS App Development
3704,"Tables, Data & Networking in iOS"
3704,Introduction to Game Development
3704,Java Programming: Solving Problems with Software
3704,Mobile Applications for Android
3704,Vector Calculus for Engineers
3704,Regression Model
3704,Differential Equations for Engineers
3704,Statistical Inference
3704,"Programming Foundations with JavaScript, HTML and CSS"
3704,Responsive Web Design
3705,Introduction to Web Development
3705,Introduction to HTML5
3705,Product Strategy
3705,System Administration 
3705,SRS Documents: Requirements and Diagrammatic Notation
3705,Software Requirements Prioritization
3705,Requirements Gathering for Secure Software Development
3705,IT Infrastructure Services
3705,MBA Essentials
3705,SQL Server
3705,Matrix Algebra for Engineers
3706,Linear Regression for Business Statistics
3706,database fundamentals
3706,Database Management Essentials
3706,MongoDB Aggregation Framework
3706,Applications in Engineering Mechanics
3706,Robotics 
3706,MOS Transistors
3707,Introduction to Power Electronics
3707,Embedded Hardware and Operating Systems
3707,Advanced Converter Control Techniques
3707,Embedded Hardware and Operating Systems
3707,Internet of Things
3707,Network Security
3707,"Cyberwar, Surveillance and Security"
3708,Ethical Hacking
3708,Access Controls
3708,Security & Database Vulnerabilities
3708,Cryptography 
3708,Cloud Computing Concepts
3708,Principles of Computing
3708,Algorithms
3708,Moralities of Everyday Life
3709,MBA Essentials
3709,Presentation skills: Effective Presentation Delivery
3709,Introduction to Philosophy
3709,Teaching and Assessing Clinical Skills
3709,Health Concepts 
3710,Grammar and Punctuation
3710,Python Data Structures
3710,Artificial Intelligence
3710,Cryptography 
3710,Algorithms
3710,R Programming
3710,Machine Learning
3710,Introduction to Data Science in Python
3710,Deep Learning in Python
3710,Blockchain in Business
3711,R Programming
3711,Programming with MATLAB
3711,The Data Scientist�s Toolbox
3711,C++ For C Programmers
3711,Python and Statistics for Financial Analysis
3711,Matrix Algebra for Engineers
3712,Introduction to Mathematical Thinking
3712,Getting and Cleaning Data
3712,Ruby on Rails
3712,Introduction to Big Data
3712,Become a Digital Marketer
3713,Mastering Data Analysis in Excel
3713,Blockchain in Business
3713,Java Programming
3713,Android App Development
3713,Introduction to iOS App Development
3713,"Tables, Data & Networking in iOS"
3713,Introduction to Game Development
3713,Java Programming: Solving Problems with Software
3713,Mobile Applications for Android
3714,Vector Calculus for Engineers
3714,Regression Model
3714,Differential Equations for Engineers
3714,Statistical Inference
3714,"Programming Foundations with JavaScript, HTML and CSS"
3714,Responsive Web Design
3715,Introduction to Web Development
3715,Introduction to HTML5
3715,Product Strategy
3715,System Administration 
3715,SRS Documents: Requirements and Diagrammatic Notation
3715,Software Requirements Prioritization
3715,Requirements Gathering for Secure Software Development
3715,IT Infrastructure Services
3715,MBA Essentials
3715,SQL Server
3715,Matrix Algebra for Engineers
3716,Linear Regression for Business Statistics
3716,database fundamentals
3716,Database Management Essentials
3717,MongoDB Aggregation Framework
3717,Applications in Engineering Mechanics
3717,Robotics 
3717,MOS Transistors
3717,Introduction to Power Electronics
3717,Embedded Hardware and Operating Systems
3717,Advanced Converter Control Techniques
3717,Embedded Hardware and Operating Systems
3717,Internet of Things
3717,Network Security
3718,"Cyberwar, Surveillance and Security"
3718,Ethical Hacking
3718,Access Controls
3718,Security & Database Vulnerabilities
3718,Cryptography 
3718,Cloud Computing Concepts
3718,Principles of Computing
3719,Algorithms
3719,Moralities of Everyday Life
3719,MBA Essentials
3719,Presentation skills: Effective Presentation Delivery
3720,Introduction to Philosophy
3720,Teaching and Assessing Clinical Skills
3720,Health Concepts 
3720,Grammar and Punctuation
3720,Vector Calculus for Engineers
3721,Regression Model
3721,Differential Equations for Engineers
3721,Statistical Inference
3721,"Programming Foundations with JavaScript, HTML and CSS"
3721,Responsive Web Design
3721,Introduction to Web Development
3721,Introduction to HTML5
3721,Product Strategy
3721,System Administration 
3721,SRS Documents: Requirements and Diagrammatic Notation
3721,Software Requirements Prioritization
3722,Requirements Gathering for Secure Software Development
3723,IT Infrastructure Services
3723,MBA Essentials
3723,SQL Server
3723,Matrix Algebra for Engineers
3723,Linear Regression for Business Statistics
3723,database fundamentals
3723,Database Management Essentials
3723,MongoDB Aggregation Framework
3723,Applications in Engineering Mechanics
3724,Robotics 
3724,MOS Transistors
3725,Introduction to Power Electronics
3725,Embedded Hardware and Operating Systems
3725,Vector Calculus for Engineers
3725,Regression Model
3725,Differential Equations for Engineers
3725,Statistical Inference
3725,"Programming Foundations with JavaScript, HTML and CSS"
3725,Responsive Web Design
3725,Introduction to Web Development
3725,Introduction to HTML5
3726,Product Strategy
3726,System Administration 
3726,SRS Documents: Requirements and Diagrammatic Notation
3726,Software Requirements Prioritization
3726,Requirements Gathering for Secure Software Development
3726,IT Infrastructure Services
3727,MBA Essentials
3727,SQL Server
3728,Matrix Algebra for Engineers
3728,Linear Regression for Business Statistics
3728,database fundamentals
3728,Database Management Essentials
3728,MongoDB Aggregation Framework
3728,Applications in Engineering Mechanics
3728,Robotics 
3728,MOS Transistors
3728,Introduction to Power Electronics
3729,Embedded Hardware and Operating Systems
3729,Vector Calculus for Engineers
3729,Regression Model
3729,Differential Equations for Engineers
3730,Statistical Inference
3731,"Programming Foundations with JavaScript, HTML and CSS"
3731,Responsive Web Design
3732,Introduction to Web Development
3732,Introduction to HTML5
3732,Product Strategy
3732,System Administration 
3733,SRS Documents: Requirements and Diagrammatic Notation
3733,Software Requirements Prioritization
3733,Requirements Gathering for Secure Software Development
3733,IT Infrastructure Services
3733,MBA Essentials
3733,SQL Server
3733,Matrix Algebra for Engineers
3733,Linear Regression for Business Statistics
3733,database fundamentals
3734,Database Management Essentials
3734,MongoDB Aggregation Framework
3734,Applications in Engineering Mechanics
3734,Robotics 
3734,MOS Transistors
3734,Introduction to Power Electronics
3734,Embedded Hardware and Operating Systems
3734,Vector Calculus for Engineers
3734,Regression Model
3734,Differential Equations for Engineers
3734,Statistical Inference
3735,"Programming Foundations with JavaScript, HTML and CSS"
3735,Responsive Web Design
3735,Introduction to Web Development
3735,Introduction to HTML5
3735,Product Strategy
3735,System Administration 
3735,SRS Documents: Requirements and Diagrammatic Notation
3735,Software Requirements Prioritization
3735,Requirements Gathering for Secure Software Development
3736,IT Infrastructure Services
3736,MBA Essentials
3736,SQL Server
3736,Matrix Algebra for Engineers
3736,Linear Regression for Business Statistics
3737,database fundamentals
3737,Database Management Essentials
3737,MongoDB Aggregation Framework
3737,Applications in Engineering Mechanics
3737,Robotics 
3737,MOS Transistors
3737,Introduction to Power Electronics
3737,Embedded Hardware and Operating Systems
3737,Python Data Structures
3737,Artificial Intelligence
3737,Cryptography 
3738,Algorithms
3738,R Programming
3738,Machine Learning
3738,Introduction to Data Science in Python
3738,Deep Learning in Python
3738,Blockchain in Business
3738,Python Data Structures
3738,Artificial Intelligence
3738,Cryptography 
3738,Algorithms
3739,R Programming
3739,Machine Learning
3739,Introduction to Data Science in Python
3739,Deep Learning in Python
3739,Blockchain in Business
3740,Python Data Structures
3740,Artificial Intelligence
3740,Cryptography 
3740,Algorithms
3740,R Programming
3740,Machine Learning
3740,Introduction to Data Science in Python
3740,Deep Learning in Python
3740,Blockchain in Business
3741,Python Data Structures
3741,Artificial Intelligence
3741,Cryptography 
3742,Algorithms
3742,R Programming
3742,Machine Learning
3742,Introduction to Data Science in Python
3743,Deep Learning in Python
3743,Blockchain in Business
3744,Python Data Structures
3744,Artificial Intelligence
3744,Cryptography 
3744,Algorithms
3744,R Programming
3744,Machine Learning
3744,Introduction to Data Science in Python
3744,Deep Learning in Python
3744,Blockchain in Business
3745,Python Data Structures
3745,Artificial Intelligence
3745,Cryptography 
3745,Algorithms
3745,R Programming
3745,Machine Learning
3745,Introduction to Data Science in Python
3745,Deep Learning in Python
3745,Blockchain in Business
3746,Python Data Structures
3746,Artificial Intelligence
3746,Cryptography 
3746,Algorithms
3746,R Programming
3746,Machine Learning
3747,Introduction to Data Science in Python
3747,Deep Learning in Python
3747,Blockchain in Business
3747,Python Data Structures
3747,Artificial Intelligence
3747,Cryptography 
3748,Algorithms
3748,R Programming
3748,Machine Learning
3748,Introduction to Data Science in Python
3748,Deep Learning in Python
3748,Blockchain in Business
3748,Python Data Structures
3748,Artificial Intelligence
3749,Cryptography 
3749,Algorithms
3749,R Programming
3749,Machine Learning
3749,Introduction to Data Science in Python
3749,Deep Learning in Python
3749,Blockchain in Business
3749,Python Data Structures
3749,Artificial Intelligence
3749,Cryptography 
3749,Algorithms
3750,R Programming
3750,Machine Learning
3750,Introduction to Data Science in Python
3750,Deep Learning in Python
3750,Blockchain in Business
3750,NAN
3750,NAN
3750,R Programming
3751,Programming with MATLAB
3751,The Data Scientist�s Toolbox
